-19.6361236572,64.6458053589
-19.7736968994,64.4252166748
-19.829410553,64.2451553345
-19.9185829163,64.0719528198
-19.8960418701,63.9390563965
-19.8567314148,63.8586273193
-19.8790683746,63.7855796814
-19.9363937378,63.7224807739
-19.9807510376,63.6731300354
-20.081703186,63.6006317139
-20.1675605774,63.531337738
-20.2802963257,63.4489898682
-20.4064941406,63.3471069336
-20.373588562,63.2848129272
-20.2484207153,63.4448814392
-20.0962028503,63.4474906921
-20.0608329773,63.4305114746
-19.9482841492,63.3961143494
-19.9306259155,63.3552322388
-19.9155807495,63.3284378052
-19.7481880188,63.5058174133
-19.6819076538,63.6343154907
-19.6750431061,63.7371520996
-19.8293800354,63.6258468628
-19.9462165833,63.5166893005
-20.0619029999,63.3758049011
-20.225107193,63.192073822
-20.3604488373,62.9914550781
-20.3677616119,62.8637428284
-20.3054084778,62.8090820312
-20.1238861084,62.8539161682
-19.8040237427,62.9835472107
-19.4775352478,63.1034622192
-19.125377655,63.2419090271
-18.9499969482,63.2952728271
-18.9396018982,63.3040161133
-19.1453056335,63.2037200928
-19.3627090454,63.1203727722
-19.6665916443,63.005115509
-19.9448928833,62.8794746399
-20.2726669312,62.7588424683
-20.520740509,62.644203186
-20.5856781006,62.5633049011
-20.6342258453,62.4852752686
-20.6162033081,62.4467048645
-20.5159797668,62.4671707153
-20.357919693,62.464214325
-20.0845298767,62.6413383484
-19.7594280243,62.834564209
-19.5127944946,62.9229812622
-19.2287979126,63.0485572815
-19.1318035126,63.0958328247
-19.1194171906,63.1296234131
-19.1980266571,63.1339378357
-19.4475040436,63.0453643799
-19.5060749054,63.22032547
-19.549861908,63.3627166748
-19.795135498,63.2252044678
-20.0027332306,63.0425300598
-20.0026779175,63.1266708374
-19.5853347778,63.3323287964
-19.553478241,63.3480491638
-19.2430534363,63.5622901917
-19.0865325928,63.6403770447
-18.9103736877,63.6720085144
-18.739402771,63.70835495
-18.7760887146,63.691734314
-19.0100097656,63.5837745667
-19.3032302856,63.5271492004
-19.6060504913,63.4368362427
-20.0947647095,63.2634429932
-20.4320259094,63.3496589661
-20.7880458832,63.4585571289
-21.0980529785,63.5928001404
-21.6432952881,63.4384040833
-22.2500686646,63.2920036316
-22.2919464111,63.6697120667
-22.3896408081,63.9798278809
-22.6033992767,63.9675140381
-22.7422275543,63.9787101746
-22.7702484131,64.2407913208
-22.8864707947,64.5048599243
-23.1059455872,64.5020294189
-23.3666801453,64.488861084
-23.6892738342,64.4268417358
-23.9872398376,64.402015686
-24.3412666321,64.3467178345
-24.6797847748,64.3134613037
-24.9620704651,64.3168792725
-25.1921195984,64.3190460205
-25.3478431702,64.3467712402
-25.6171512604,64.3255310059
-2.65143346786,21.2302627563
-2.63930940628,21.2423171997
-2.73210287094,21.2171840668
-2.77396011353,21.217754364
-2.84767770767,21.2149829865
-2.9132900238,21.2001819611
-2.99886226654,21.1845874786
-3.0684671402,21.193977356
-3.1496720314,21.2123794556
-3.20141124725,21.2380924225
-3.25695848465,21.2530918121
-3.28275346756,21.2469024658
-3.29341125488,21.2590560913
-3.28106117249,21.2702770233
-3.26383876801,21.3077449799
-3.22571516037,21.3597888947
-3.20884799957,21.416103363
-3.18312931061,21.4637851715
-3.13636875153,21.5193576813
-3.1187953949,21.5495986938
-3.09591579437,21.5879383087
-3.0226726532,21.6339149475
-2.93670463562,21.6706771851
-2.82503986359,21.703912735
-2.74320411682,21.7218589783
-2.70169734955,21.7233123779
-2.67876529694,21.7441329956
-2.68253517151,21.7736988068
-2.69547557831,21.8043479919
-2.72385406494,21.8364219666
-2.76893424988,21.8333530426
-2.7716884613,21.8717060089
-2.75946044922,21.9043750763
-2.70000267029,21.9463310242
-2.60553836823,21.9881477356
-2.48491096497,22.0198497772
-2.36010742188,22.0566082001
-2.23142147064,22.077917099
-2.13676643372,22.0983371735
-2.0259847641,22.114818573
-2.01025867462,22.0865707397
-2.04364109039,22.0789222717
-2.05199050903,22.0874252319
-2.08623504639,22.1223163605
-2.16095542908,22.1528491974
-2.2360830307,22.1824531555
-2.25654506683,22.2152671814
-2.23894309998,22.2508964539
-2.20756149292,22.2644691467
-2.14593505859,22.2803936005
-2.05201816559,22.300409317
-1.96746063232,22.3169612885
-1.85457134247,22.3195915222
-1.71468353271,22.3464851379
-1.58015155792,22.3619346619
-1.43864536285,22.391544342
-1.36030578613,22.4262084961
-1.3292016983,22.4439506531
-1.32218074799,22.4903774261
-1.40630722046,22.5206241608
-1.5279378891,22.5454559326
-1.67997360229,22.5568275452
-1.86274337769,22.5623226166
-1.97500324249,22.5452804565
-2.0706653595,22.5187549591
-2.12713623047,22.491563797
-2.14884567261,22.4599132538
-2.10697746277,22.4276504517
-2.06204128265,22.4291191101
-2.07765102386,22.4038124084
-1.97251701355,22.445930481
-1.82691860199,22.4792785645
-1.66633319855,22.4997444153
-1.44663047791,22.5507316589
-1.24575901031,22.5713577271
-1.00590801239,22.5900039673
-0.80913066864,22.5919437408
-0.609809875488,22.5894069672
-0.428350448608,22.6056594849
-0.243278503418,22.6244106293
-0.0899362564087,22.6313533783
0.0477638244629,22.6276168823
0.196462631226,22.6243782043
0.351578712463,22.6335372925
0.47422504425,22.6259346008
0.59769821167,22.6185073853
0.648562431335,22.6250743866
0.634997367859,22.6322078705
0.623054504395,22.6419239044
0.598622322083,22.6878814697
0.590361595154,22.7069969177
0.622615814209,22.7204170227
0.704822540283,22.7287445068
0.846412658691,22.7305221558
1.04547023773,22.7305583954
1.24181747437,22.7281608582
1.45962905884,22.7182979584
1.66900348663,22.6911411285
1.84377384186,22.664691925
2.04376983643,22.6536483765
2.20023059845,22.6436386108
2.2573595047,22.6487121582
2.22849941254,22.6389217377
2.15092945099,22.6139850616
2.06637001038,22.6333808899
1.97240066528,22.6604557037
1.90726661682,22.676990509
1.84834861755,22.6920700073
1.88047885895,22.7118339539
1.95931053162,22.7252674103
2.07679080963,22.7249145508
2.17947006226,22.7126693726
2.27157020569,22.6863498688
2.41362762451,22.6701011658
2.57863521576,22.696762085
2.68361473083,22.7238273621
2.72360038757,22.7433586121
2.66716384888,22.776512146
2.60383319855,22.8357048035
2.58366298676,22.8525218964
2.56913852692,22.8665046692
2.57650089264,22.8777332306
2.58777618408,22.8963260651
2.61835193634,22.896905899
2.67800426483,22.86353302
2.72343730927,22.8323402405
2.73283290863,22.8440475464
2.73067188263,22.8383636475
2.80165863037,22.8707828522
2.7318944931,22.9523525238
2.6444196701,23.0306396484
2.53402614594,23.0912570953
2.44421768188,23.1331634521
2.42661476135,23.1515808105
2.42597389221,23.159318924
2.48363685608,23.1701869965
2.54320240021,23.1794433594
2.59690380096,23.1746025085
2.62961006165,23.1429786682
2.61957645416,23.1058807373
2.59137058258,23.0866451263
2.50819969177,23.1191902161
2.4689207077,23.1712913513
2.33335876465,23.2375831604
2.24380588531,23.2872753143
-8.36115074158,78.825668335
-8.68361854553,78.8190689087
-8.8185710907,78.7912521362
-8.6674785614,78.7904205322
-8.43235015869,78.8325500488
-8.07720375061,78.9134597778
-7.70921707153,79.0039978027
-7.39364624023,79.0191268921
-7.24670982361,78.961807251
-7.29048538208,78.8429718018
-7.33897399902,78.8268127441
-7.75910186768,78.5878677368
-8.44127655029,78.427406311
-8.90780258179,78.4534454346
-9.48646354675,78.4891586304
-10.121006012,78.4694213867
-10.5804023743,78.3124008179
-10.9707241058,78.1399688721
-11.1179141998,78.0192184448
-11.1142673492,77.9897842407
-10.8458042145,77.9881591797
-10.5604820251,78.0419998169
-10.3186988831,78.0356292725
-10.05859375,77.9029312134
-9.78636169434,77.7393798828
-9.65875434875,77.6175231934
-9.74693870544,77.5731124878
-9.87216377258,77.6201171875
-10.1210136414,77.727104187
-10.668504715,77.6940765381
-11.2817153931,77.5443954468
-11.8536472321,77.3522033691
-12.3472499847,77.2869873047
-12.7046489716,77.3015213013
-12.70403862,77.279876709
-12.4948806763,77.292350769
-12.1178741455,77.3282318115
-11.6955394745,77.3667755127
-11.1914196014,77.3161315918
-10.8163776398,77.2707824707
-10.759267807,77.063293457
-10.8918533325,76.9507904053
-11.2158851624,76.8258209229
-11.6772022247,76.7284088135
-12.6869258881,76.5717773438
-13.8120441437,76.3711395264
-14.9640808105,76.1169967651
-15.7965373993,75.9065856934
-16.2148628235,75.7919998169
-15.8883552551,75.7523345947
-15.317155838,75.7716217041
-14.7720050812,75.8301239014
-14.5139656067,75.7484436035
-14.5053787231,75.6270599365
-14.4807319641,75.6255111694
-14.65366745,75.5205459595
-15.2290306091,75.2992172241
-15.7585983276,75.1725158691
-16.5407524109,75.007598877
-17.3300132751,74.819519043
-17.9066066742,74.6371307373
-18.2875232697,74.5283660889
-18.4127521515,74.53125
-18.2411212921,74.5509414673
-17.7725524902,74.5704803467
-17.594165802,74.5983276367
-17.4294261932,74.6229400635
-17.2895469666,74.5771026611
-17.3106708527,74.5159759521
-17.4527187347,74.4630508423
-17.6464424133,74.3622894287
-17.9980602264,74.217666626
-18.3535194397,74.0661010742
-18.7745094299,73.8916320801
-19.1619167328,73.7305908203
-19.4861488342,73.6259231567
-19.7575511932,73.5466384888
-19.9352016449,73.495475769
-19.9935512543,73.4429321289
-19.9289665222,73.4134368896
-19.7260303497,73.3349914551
-19.480381012,73.252243042
-19.3022899628,73.203414917
-19.2378005981,73.1927185059
-19.2485961914,73.188949585
-19.2961387634,73.1655731201
-19.3671550751,73.1393280029
-19.3096446991,73.120223999
-19.0215969086,73.1402740479
-18.7270240784,73.1991043091
-18.3553924561,73.2617645264
-18.0433425903,73.281829834
-17.8997821808,73.2144851685
-18.0716724396,72.9667663574
-18.3035678864,72.6642837524
-18.7151203156,72.3993682861
-19.0945549011,72.2454071045
-19.6236553192,72.09375
-20.0105781555,71.9943084717
-20.3565063477,71.8976974487
-20.5905151367,71.8428649902
-20.4064350128,71.8866348267
-20.0355644226,71.9597854614
-19.4892272949,72.0472259521
-18.8140029907,72.1564407349
-18.2649154663,72.2409057617
-18.066652298,72.2123718262
-18.1368751526,71.9754486084
-18.3454113007,71.7122421265
-18.5809822083,71.4153900146
-18.8635673523,71.1931304932
-19.1896286011,70.9862594604
-19.6293716431,70.8680953979
-19.9905986786,70.8443222046
-20.1766014099,70.8267059326
-20.1476230621,70.7773895264
-19.8583450317,70.7615966797
-19.3531150818,70.7514038086
-18.8200588226,70.8957214355
-18.5907821655,71.0090866089
-18.6650943756,70.9003295898
-18.8393039703,70.6767044067
-19.0870246887,70.400177002
-19.5017433167,70.1661682129
-19.9090518951,70.001121521
-20.1379756927,69.9451370239
-20.3028259277,69.8640518188
-20.4874000549,69.8192901611
-20.5886993408,69.8043212891
-20.4094638824,69.8260116577
-20.1762866974,69.8505477905
-20.0335826874,69.8567047119
-20.0078754425,69.8000793457
-19.9642181396,69.6934814453
-19.9762439728,69.5562591553
-20.0254364014,69.4721679688
-20.0579948425,69.378364563
-20.0501918793,69.3357162476
-19.9850330353,69.3061599731
-19.9039134979,69.2897567749
-19.5836277008,69.3259658813
-19.2494010925,69.3881912231
-19.1529655457,69.4234313965
-19.0588531494,69.3747787476
-19.1541118622,69.2431640625
-19.3090686798,69.0322570801
-19.592634201,68.8259277344
-19.8934288025,68.6180267334
-20.18501091,68.4823379517
-20.4687385559,68.2469940186
-20.6400318146,68.0809402466
-20.651184082,67.9873046875
-20.6300735474,67.9799194336
-20.4478797913,68.010017395
-20.082233429,68.0741653442
-19.7022895813,68.1469116211
-19.2337799072,68.2290496826
-18.9046077728,68.2577133179
-18.7074356079,68.2484130859
-18.6510829926,68.1691131592
-18.7594413757,67.9851074219
-18.9087791443,67.7623748779
-19.3190097809,67.4982910156
-19.7449760437,67.2730789185
-20.2396411896,67.0552215576
-20.5134754181,66.938949585
-20.8789634705,66.80418396
-21.0290565491,66.7577590942
-20.9760513306,66.7431640625
-20.8545207977,66.7393264771
-20.6412525177,66.7300796509
-20.4402217865,66.7141418457
-20.4223651886,66.640625
-20.4291629791,66.5300979614
-20.3372020721,66.4493789673
-20.3025875092,66.3529815674
-20.269235611,66.2626190186
-20.2331523895,66.1723022461
-20.2124614716,66.0482025146
-20.367477417,65.897605896
-20.1588802338,65.961730957
-20.2749519348,65.8976593018
-20.3252677917,65.8416900635
-20.3375892639,65.7908477783
-20.3389930725,65.7179946899
-20.3931732178,65.6344985962
-20.3876857758,65.5265960693
-20.395822525,65.4551773071
-20.4148521423,65.3759155273
-20.348575592,65.3078842163
-20.1633548737,65.2929840088
-19.869354248,65.3274154663
-19.5534629822,65.3843536377
-19.2351074219,65.4404907227
-19.0366516113,65.4025268555
-19.0264720917,65.2586517334
-19.0813045502,65.0680236816
-19.1751079559,64.9189147949
-19.2946777344,64.8710098267
-19.5771217346,64.7740325928
-19.948184967,64.5984344482
-20.1979045868,64.463180542
-20.4427185059,64.3063659668
-20.4475765228,64.2733688354
-20.4415397644,64.2120056152
-20.371421814,64.1220016479
-20.4031982422,63.9373168945
-20.3618087769,63.7716178894
-20.3144054413,63.6166381836
-20.2223758698,63.5718231201
-20.1636276245,63.510383606
-19.8636360168,63.6260566711
-19.6158351898,63.7035980225
-19.3107509613,63.7764129639
-19.0792160034,63.777961731
-18.8220901489,63.7894210815
-18.6579761505,63.8028640747
-18.5784664154,63.7765045166
-18.7038154602,63.6475067139
-18.9708862305,63.3501052856
-19.3495025635,63.0126647949
-19.699672699,62.6962089539
-20.1304836273,62.4040718079
-20.4230365753,62.2473526001
-20.7384681702,62.1399078369
-20.8696136475,62.1046447754
-20.908662796,62.078086853
-20.9283943176,61.9876785278
-20.866853714,61.8874855042
-20.6074523926,61.8841056824
-20.3300361633,61.9957962036
-20.173866272,62.087348938
-20.1575164795,61.9256401062
-20.2572040558,61.4796447754
-20.3834095001,60.919960022
-20.6288814545,60.306438446
-20.6869773865,59.9891166687
-20.7050552368,60.0986251831
-20.6474018097,60.3939170837
-20.6511898041,60.3941192627
-20.5999641418,60.6136245728
-20.4848365784,60.5707778931
-20.4318027496,60.1750869751
-20.2177505493,60.0317573547
-19.8982639313,60.2897949219
-19.7309360504,60.5025177002
-19.6746196747,60.5486373901
-19.8655529022,60.2217559814
-20.252456665,59.6418304443
-20.7329540253,58.8886489868
-20.8985118866,58.5706710815
-20.9815654755,58.6601600647
-21.0690536499,58.8956871033
-20.8759059906,59.2054595947
-20.671667099,59.3984451294
-20.5041484833,59.2699432373
-20.1636581421,59.1195144653
-19.8782806396,59.240524292
-19.6244602203,59.5198974609
-19.5202636719,59.6889190674
-19.6204013824,59.5073242188
-19.8158874512,59.1895980835
-20.0217895508,58.7933197021
-20.2455196381,58.6232719421
-20.3441123962,58.5042114258
-20.4609775543,58.5871353149
-20.4731903076,58.7082328796
-20.4121055603,58.8461074829
-20.260307312,58.9192047119
-20.1556510925,58.9171066284
-19.878944397,59.019493103
-19.6649055481,59.1016273499
-19.4250087738,59.1967849731
-19.2675743103,59.2258529663
-19.137140274,59.1956710815
-19.0712814331,59.1197776794
-19.062713623,58.9971694946
-19.1459922791,58.8816642761
-19.2563228607,58.8383827209
-19.4942722321,58.7391281128
-19.8672180176,58.6506385803
-20.2147216797,58.526725769
-20.3601341248,58.4297103882
-20.4139022827,58.3620300293
-20.5362434387,58.2917137146
-20.4568653107,58.2776794434
-20.2548046112,58.3218765259
-19.8988227844,58.4092559814
-19.5795879364,58.4833946228
-19.3575725555,58.5212097168
-19.1849937439,58.4930839539
-19.1414470673,58.3337593079
-19.2386112213,58.1285095215
-19.3336830139,58.0151481628
-19.6762256622,57.850440979
-20.0099811554,57.7293243408
-20.410451889,57.5972518921
-20.7456874847,57.5437355042
-20.9728527069,57.5129776001
-21.0021915436,57.5187759399
-20.9602127075,57.5132827759
-20.834104538,57.5470199585
-20.7302703857,57.5946731567
-20.7028522491,57.6015396118
-20.7057037354,57.5688400269
-20.8432807922,57.4495887756
-20.9918689728,57.3315238953
-21.3282394409,57.1359176636
-21.6764354706,57.0795173645
-22.0310497284,56.9490776062
-22.3208942413,56.8040046692
-22.4452381134,56.7938232422
-22.3935031891,56.7721481323
-22.1762294769,56.8145904541
-22.0713157654,56.8355941772
-22.04804039,56.818862915
-22.2523651123,56.6983261108
-22.5195808411,56.5531997681
-22.8259983063,56.3251190186
-22.9609794617,70.3447952271
-23.4687614441,70.1808700562
-23.8610172272,70.0599365234
-24.2899112701,69.9312744141
-24.6093559265,69.790802002
-24.83959198,69.6728515625
-24.984161377,69.5932769775
-24.9044399261,69.5891571045
-24.5782928467,69.6512069702
-24.0768241882,69.7774429321
-23.5288410187,69.8608551025
-23.051240921,69.9753570557
-22.7463588715,69.9674530029
-22.4645938873,70.0165176392
-22.4968929291,69.9720306396
-22.5621871948,69.9365005493
-22.9336833954,69.7986526489
-23.3940944672,69.6213378906
-23.8736495972,69.4036865234
-24.3590831757,69.2490081787
-24.6235618591,69.2246627808
-24.7661323547,69.2217483521
-24.8273582458,69.1865615845
-24.688123703,69.1825714111
-24.3417549133,69.2819442749
-23.8492889404,69.4061889648
-23.4871864319,69.3654632568
-23.2591953278,69.2958526611
-23.1937465668,69.143737793
-23.3358345032,68.7903213501
-23.5257148743,68.5017318726
-23.9058227539,68.3478088379
-24.1847476959,68.2695770264
-24.5639686584,68.2759094238
-24.7832164764,68.3610458374
-24.8415088654,68.4275436401
-24.6832141876,68.459526062
-24.2212524414,68.625213623
-23.9452800751,68.7566223145
-23.8969764709,68.7476806641
-24.0488624573,68.7019271851
-24.353345871,68.5752639771
-24.863073349,68.3993682861
-25.3700122833,68.2207183838
-25.9145908356,68.0134963989
-26.2082862854,67.8760452271
-26.2657432556,67.8436584473
-26.0264396667,67.9150009155
-25.5585803986,68.1654052734
-24.9563274384,68.3617706299
-24.3907546997,68.5548248291
-24.0681552887,68.6462173462
-23.9684276581,68.638381958
-23.9819602966,68.588684082
-24.2455711365,68.313369751
-24.488275528,68.1364440918
-24.7839698792,68.1175308228
-25.1514797211,68.0040664673
-25.4330120087,67.9509277344
-25.7122592926,67.8297119141
-25.7501754761,67.7956085205
-25.7031612396,67.7894363403
-25.4230327606,67.8563766479
-24.9814758301,68.0250549316
-24.5032253265,68.2175216675
-24.263999939,68.167930603
-24.1051139832,68.0816268921
-24.1630096436,67.7548980713
-24.0742588043,67.8930130005
-24.234380722,67.9376068115
-24.5438175201,67.920249939
-24.9224777222,67.7898788452
-25.1981964111,67.65234375
-25.4082431793,67.5187225342
-25.4047012329,67.4825134277
-25.2254924774,67.5500869751
-24.9664573669,67.6560058594
-15.1901187897,53.355140686
-14.8623104095,53.4474029541
-14.6888465881,53.5410919189
-14.8202152252,53.5218429565
-15.1789855957,53.3755645752
-15.5183982849,53.2437744141
-15.9270191193,53.0224609375
-16.5626373291,52.8102416992
-17.0722255707,52.6538391113
-17.3473072052,52.6583747864
-17.4323253632,52.6776275635
-15.5252494812,53.0649299622
-14.9353103638,53.2198486328
-14.1871147156,53.3904647827
-13.585691452,53.5884780884
-13.3252601624,53.6569137573
-13.3255558014,53.5851325989
-13.4497509003,53.5396957397
-13.7994155884,53.3959121704
-14.3874530792,53.2591667175
-14.979850769,53.0935630798
-15.4997844696,52.998260498
-16.0346279144,52.4791030884
-15.3351383209,52.6303405762
-14.7547721863,52.8464622498
-14.4707393646,52.9488182068
-14.4328250885,52.8897361755
-14.5718250275,52.8481674194
-14.8572921753,52.6857299805
-15.3137931824,52.5617713928
-15.6994514465,52.4776573181
-16.1161270142,52.4050788879
-16.5122642517,52.3140792847
-15.4776039124,52.9905319214
-15.2950630188,53.0907897949
-14.9526405334,53.2898025513
-14.5498352051,53.4049758911
-14.2097873688,53.4412307739
-14.0718460083,53.47240448
-14.055223465,53.5186691284
-14.1724796295,53.5122871399
-14.4610805511,53.4295196533
-14.8385887146,53.243598938
-15.361328125,53.049331665
-15.7020606995,52.9555435181
-15.8495559692,52.811164856
-15.7725448608,52.810005188
-15.5066452026,52.9758453369
-15.0998363495,53.141456604
-14.7088909149,53.2677459717
-14.2914085388,53.3365936279
-14.1004600525,53.3812942505
-14.0111637115,53.4235305786
-14.1251621246,53.4102020264
-14.3235187531,53.3473396301
-14.6545886993,53.2389144897
-14.9350891113,53.0793075562
-15.1918640137,52.8975753784
-15.2990264893,52.8577270508
-15.2835502625,52.9127044678
-15.1415252686,51.3557395935
-14.8677616119,51.4646453857
-14.6818389893,51.4948425293
-14.5752067566,51.5103607178
-14.5389080048,51.5409011841
-14.6071434021,51.5461502075
-14.8803348541,51.4561920166
-15.2304172516,51.3418464661
-15.5595359802,51.2502288818
-15.842880249,51.1515312195
-16.023897171,51.0747451782
-14.7449321747,49.5973930359
-14.7542610168,49.5927200317
-14.799413681,49.5787391663
-14.8802814484,49.5553855896
-14.9846324921,49.5248031616
-15.0920009613,49.4846191406
-15.205657959,49.4437255859
-15.3767166138,49.3610992432
-15.507692337,49.3117866516
-15.699098587,49.1824264526
-15.8313674927,49.1634674072
